anno;numero;data;oggetto;link
2005;3311;03.12.2005;Divieto di sosta in via Ludovico Antonio Muratori per pulizia di Fondo sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=3311
2005;3310;03.12.2005;Divieto di sosta nel Piazzale della Direttisima per pulizia di fondo sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=3310
2005;182;04.02.2005;Divieto di sosta in varie vie per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=182
2005;181;04.02.2005;Divieto di sosta in varie vie per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=181
2005;180;04.02.2005;Divieto di sosta in varie vie per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=180
2005;179;04.02.2005;Divieto di sosta in varie vie per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=179
2005;141;04.02.2005;Divieto di sosta in varie vie per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=141
2005;2180;04.08.2005;Apertura al transito veicolare di via E. Berlinguer;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=2180
2005;2179;04.08.2005;Istituzione di viabilità a rotatoria in Via Aldo Moro;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=2179
2005;2178;04.08.2005;Istituzione di viabilità a rotatoria in via E. Berlinguer;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=2178
2005;2177;04.08.2005;Istituzione di viabilità a rotatoria in via E. Berlinguer via Bruges;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=2177
2005;2176;04.08.2005;Istituzione di nuova viabilità a rotatoria in via E. Berlinguer;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=2176
2005;2336;04.09.2005;Divieto di sosta in varie vie per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=2336
2005;2337;04.10.2005;Divieto di sosta in varie vie per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=2337
2005;1102;05.06.2005;Divieto di sosta in varie vie per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=1102
2005;1836;05.07.2005;Nuova viabilità in Z.T.L.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=1836
2005;1835;05.07.2005;Istituzione divieto di sosta in via G.Ferrari;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=1835
2005;2289;05.09.2005;Divieto di sosta in varie vie per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=2289
2005;3040;05.11.2005;Area Pedonale Urbana;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=3040
2005;3345;05.12.2005;Divieto di sosta in varie vie  per installazione posti invalidi;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=3345
2005;3344;05.12.2005;Divieto di sosta in varie vie del territorio per installazione spazi di sosta per invalidi;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=3344
2005;3342;05.12.2005;Divieto di sosta in varie vie per realizzazione posti invalidi;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=3342
2005;653;06.04.2005;Divieto di sosta in varie vie per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=653
2005;652;06.04.2005;Divieto di sosta in varie vie per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=652
2005;1370;06.06.2005;Divieto di sosta nel Piazzale Caduti di Nassirya per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=1370
2005;1368;06.06.2005;Divieto di sosta in via Di Montemurlo  per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=1368
2005;2111;06.08.2005;Divieto di sosta in via Gino Luzzatto per pulizia di fondo;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=2111
2005;1917;06.08.2005;Divieto di sosta in varie vie per pulizia di fondo;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=1917
2005;2368;06.09.2005;Istituzione di nuovi parcheggi a pagamento con parcometro;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=2368
2005;2290;06.09.2005;Divieto di sosta in varie vie per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=2290
2005;1103;07.06.2005;Divieto di sosta in varie vie per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=1103
2005;3341;07.12.2005;Divieto di sosta in varie vie per realizzazione posti invalidi;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=3341
2005;501;08.03.2005;Nuava area di parcheggio in via del Purgatorio;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=501
2005;1364;09.06.2005;15.	Divieto di sosta in via G. Bagatti   per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=1364
2005;2011;09.08.2005;Divieto di sosta in via A.Negri per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=2011
2005;2999;09.11.2005;Divieto di sosta in varie vie per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=2999
2005;3362;09.12.2005;Divieto di sosta in varie vie per pulizia di fondo sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=3362
2005;3361;09.12.2005;Divieto di sosta in varie vie per pulizia di fondo sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=3361
2005;530;10.03.2005;Nuova viabilità in via A.Cecchi;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=530
2005;1140;10.05.2005;Divieto di sosta in varie vie pulizia di fondo;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=1140
2005;1084;10.05.2005;Divieto di sosta in varie vie per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=1084
2005;1083;10.05.2005;Divieto di sosta in via di Vergaio per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=1083
2005;1082;10.05.2005;Divieto di sosta in varie vie per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=1082
2005;1081;10.05.2005;Divieto di sosta in varie vie per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=1081
2005;1080;10.05.2005;Divieto di sosta in via di Pontalto per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=1080
2005;2437;10.09.2005;Nova viabilità a rotatoria in Via G.Matteotti Via N.Machiavelli e Ponte XX Settembre;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=2437
2005;2707;10.10.2005;Realizzazione divieto di sosta passo carrabile in via A.Vannucci;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=2707
2005;2331;10.10.2005;Divieto di sosta in varie vie per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=2331
2005;2330;10.10.2005;Divieto di sosta in varie vie per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=2330
2005;3354;10.12.2005;Divieto di sosta in Via del Beccarello per pulizia di fondo sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=3354
2005;3353;10.12.2005;Divieto di sosta nel Viale Guglielmo Marconi per pulizia di fondo sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=3353
2005;1544;11.06.2005;Divieto di sosta in varie vie per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=1544
2005;1874;11.07.2005;Istituzione di parcheggi a pagamento con parcometro;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=1874
2005;2339;11.10.2005;Divieto di sosta in varie vie per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=2339
2005;2468;12.09.2005;doppio senso di circolazione ponte xx settembre;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=2468
2005;3412;12.12.2005;Istallazione di dissuasori di sosta in Via M.Clementi;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=3412
2005;655;13.03.2005;Divieto di sosta in varie vie per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=655
2005;654;13.04.2005;Divieto di sosta in varie vie per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=654
2005;1619;13.07.2005;15.	Divieto di sosta in via Santa Trinita, Via Rinaldesca e Via Roma  per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=1619
2005;2134;13.08.2005;Divieto di sosta in via Pietro Giannone per pulizia di fondo;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=2134
2005;2131;13.08.2005;Divieto di sosta in via Ludovico Antonio Muratori per pulizia di fondo;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=2131
2005;2112;13.08.2005;Divieto di sosta nel Piazzale della direttissima per pulizia di fondo;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=2112
2005;1918;13.08.2005;Divieto di sosta in varie vie per pulizia di fondo;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=1918
2005;3196;13.12.2005;Divieto di sosta in varie vie per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=3196
2005;3101;14.11.2005;Divieto di sosta piazzale Falcone e Borsellino pulizia strade;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=3101
2005;3099;14.11.2005;Divieto di sosta in varie vie per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=3099
2005;835;15.04.2005;Divieto di sosta in varie vie per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=835
2005;834;15.04.2005;Divieto di sosta in varie vie per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=834
2005;833;15.04.2005;Divieto di sosta in via A.Taiti per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=833
2005;831;15.04.2005;Divieto di sosta in via Taro per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=831
2005;1540;15.06.2005;Divieto di sosta in via Montalese per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=1540
2005;1539;15.06.2005;Divieto di sosta in varie vie per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=1539
2005;1363;16.06.2005;15.	Divieto di sosta in via E. Bertini   per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=1363
2005;1914;16.07.2005;Divieto di sosta in via Fratelli Cervi per pulizia di fondo;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=1914
2005;1913;16.07.2005;Divieto di sosta in varie vie per pulizia di fondo;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=1913
2005;2479;16.09.2005;Istituzione di divieto di fermata per dissuasori di sosta;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=2479
2005;90;17.01.2005;Divieto di sosta in varie vie per realizzazione posti handicap;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=90
2005;1101;17.05.2005;Divieto di sosta in varie vie per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=1101
2005;1099;17.05.2005;Divieto di sosta in varie vie per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=1099
2005;3137;17.11.2005;Divieto di sosta in varie vie per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=3137
2005;3105;17.11.2005;Divieto di sosta varie vie per pulizia strade;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=3105
2005;3356;17.12.2005;Divieto di sosta nel Piazzale Enrico Coveri per pulizia di fondo sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=3356
2005;3355;17.12.2005;Divieto di sosta in via Benvenuto Cellini per pulizia di fondo sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=3355
2005;3313;17.12.2005;Divieto di sosta in via Ludovico Antonio Muratori per pulizia di fondo sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=3313
2005;3312;17.12.2005;Divieto di sosta nel Piazzale Maria Callas per pulizia di fondo sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=3312
2005;1545;18.06.2005;Divieto di sosta in varie vie per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=1545
2005;1543;18.06.2005;Divieto di sosta in varie vie per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=1543
2005;1542;18.06.2005;Divieto di sosta in via P.Colletta per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=1542
2005;1541;18.06.2005;Divieto di sosta in varie vie per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=1541
2005;337;19.02.2005;Divieto di sosta in varie vie per pulizia di fondo della sede stradale;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=337
2005;1614;19.06.2005;Istituzione di senso unico di circolazione in via San Silvestro;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2005&numero=1614
